date,temperaturemin,temperaturemax,precipitation,snowfall,snowdepth,avgwindspeed,fastest2minwinddir,fastest2minwindspeed,fastest5secwinddir,fastest5secwindspeed,fog,fogheavy,mist,rain,fogground,ice,glaze,drizzle,snow,freezingrain,smokehaze,thunder,highwind,hail,blowingsnow,dust,freezingfog
3/17/12,57.9,79.0,0.1,0.0,0.0,3.8,50.0,12.97,130.0,17.9,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
4/1/12,48.9,69.1,0.0,0.0,0.0,6.26,50.0,21.03,50.0,25.95,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
4/3/12,42.1,77.0,0.0,0.0,0.0,5.59,220.0,17.0,220.0,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/5/12,46.9,63.0,0.17,0.0,0.0,7.61,100.0,16.11,80.0,21.92,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
4/7/12,37.0,68.0,0.0,0.0,0.0,3.13,260.0,12.08,290.0,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/9/12,45.0,73.9,0.0,0.0,0.0,6.49,230.0,21.92,230.0,31.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/13/12,36.0,69.1,0.0,0.0,0.0,2.01,260.0,8.05,350.0,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/15/12,57.9,81.0,0.0,0.0,0.0,12.3,230.0,21.92,220.0,29.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/26/12,55.9,77.0,0.38,0.0,0.0,9.62,230.0,21.92,260.0,33.11,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
4/30/12,61.0,80.1,0.0,0.0,0.0,7.16,200.0,16.11,210.0,19.91,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/3/12,64.0,91.0,0.0,0.0,0.0,4.92,280.0,10.07,270.0,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/5/12,64.0,84.0,1.58,0.0,0.0,4.47,40.0,14.09,40.0,21.92,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
5/6/12,61.0,73.0,0.01,0.0,0.0,7.16,40.0,14.99,40.0,19.91,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
5/25/12,62.1,88.0,0.0,0.0,0.0,3.58,80.0,12.08,60.0,14.99,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/3/12,52.0,81.0,0.0,0.0,0.0,5.37,240.0,17.0,240.0,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/5/12,57.0,75.9,0.0,0.0,0.0,6.93,50.0,16.11,90.0,21.03,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
6/13/12,63.0,84.0,0.28,0.0,0.0,6.04,50.0,17.0,40.0,23.94,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
6/15/12,59.0,80.1,0.0,0.0,0.0,8.05,50.0,17.0,50.0,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/19/12,66.9,91.9,0.0,0.0,0.0,5.14,250.0,12.97,260.0,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/22/12,71.1,95.0,0.1,0.0,0.0,6.04,320.0,17.0,310.0,29.08,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
6/27/12,55.0,87.1,0.0,0.0,0.0,3.13,20.0,14.09,10.0,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/30/12,70.0,105.1,0.0,0.0,0.0,4.7,240.0,14.09,290.0,21.92,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/8/12,75.9,105.1,0.0,0.0,0.0,8.28,220.0,14.99,230.0,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/13/12,72.0,88.0,0.0,0.0,0.0,3.8,150.0,10.07,,,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
7/19/12,75.9,99.0,0.0,0.0,0.0,9.62,230.0,17.9,140.0,36.01,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/20/12,73.9,95.0,0.14,0.0,0.0,6.71,210.0,29.08,210.0,44.07,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/24/12,73.0,96.1,0.01,0.0,0.0,6.26,270.0,23.94,280.0,38.03,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/30/12,71.1,89.1,0.0,0.0,0.0,5.59,130.0,21.92,140.0,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/17/12,64.9,91.9,0.0,0.0,0.0,4.03,240.0,16.11,270.0,25.05,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
8/18/12,66.9,86.0,0.0,0.0,0.0,4.92,50.0,12.08,50.0,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/25/12,63.0,72.0,0.41,0.0,0.0,3.58,340.0,12.08,350.0,17.9,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
9/7/12,71.1,84.9,0.0,0.0,0.0,2.91,80.0,8.95,100.0,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/8/12,69.1,90.0,0.31,0.0,0.0,6.04,230.0,17.9,310.0,27.96,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
9/13/12,55.0,80.1,0.0,0.0,0.0,3.58,70.0,12.08,40.0,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/22/12,63.0,84.9,0.0,0.0,0.0,8.95,240.0,21.03,180.0,25.05,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
9/24/12,51.1,72.0,0.0,0.0,0.0,3.13,40.0,12.08,50.0,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/26/12,54.0,82.9,0.0,0.0,0.0,3.8,210.0,12.97,210.0,17.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/27/12,59.0,84.9,0.0,0.0,0.0,1.79,230.0,10.07,260.0,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/1/12,61.0,66.9,0.14,0.0,0.0,4.7,80.0,12.08,70.0,14.99,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
10/4/12,64.0,79.0,0.0,0.0,0.0,2.91,240.0,8.95,270.0,14.99,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
10/24/12,51.1,82.0,0.0,0.0,0.0,2.24,240.0,8.95,230.0,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/28/12,51.1,64.0,0.03,0.0,0.0,9.84,40.0,17.9,330.0,25.95,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
11/4/12,42.1,55.0,0.0,0.0,0.0,5.59,40.0,12.97,50.0,16.11,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
11/5/12,37.0,55.0,0.0,0.0,0.0,4.7,40.0,12.97,50.0,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/6/12,33.1,46.9,0.0,0.0,0.0,5.59,50.0,16.11,40.0,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/24/12,32.0,55.0,0.0,0.0,0.0,5.59,330.0,14.09,300.0,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/28/12,28.9,53.1,0.0,0.0,0.0,2.24,340.0,10.07,40.0,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/4/12,48.9,71.1,0.0,0.0,0.0,5.14,240.0,16.11,250.0,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/5/12,44.1,64.9,0.0,0.0,0.0,5.14,230.0,12.97,20.0,17.9,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
12/6/12,37.0,51.1,0.0,0.0,0.0,6.71,70.0,14.99,80.0,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/20/12,39.9,62.1,0.42,0.0,0.0,10.07,180.0,29.08,170.0,44.07,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
12/27/12,34.0,50.0,0.0,0.0,0.0,7.38,290.0,14.99,290.0,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/1/13,43.0,50.0,0.21,0.0,0.0,6.49,220.0,19.91,220.0,23.94,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
1/7/13,28.9,52.0,0.0,0.0,0.0,2.24,50.0,14.99,50.0,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/11/13,41.0,51.1,0.22,0.0,0.0,3.13,70.0,10.07,90.0,14.09,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
1/12/13,48.9,71.1,0.0,0.0,0.0,2.01,130.0,8.05,140.0,12.08,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/16/13,42.1,50.0,0.18,0.0,0.0,2.46,20.0,8.05,170.0,12.97,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
1/19/13,26.1,54.0,0.0,0.0,0.0,3.58,210.0,12.08,210.0,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/20/13,35.1,63.0,0.0,0.0,0.0,6.49,280.0,14.99,280.0,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/25/13,19.9,28.0,0.32,0.2,0.0,3.8,230.0,12.08,140.0,21.03,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No
1/28/13,32.0,51.1,0.01,0.0,0.0,6.26,230.0,14.09,230.0,16.11,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
1/31/13,33.1,63.0,0.09,0.0,0.0,13.2,230.0,29.97,250.0,40.94,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2/1/13,26.1,39.9,0.0,0.0,0.0,9.4,290.0,21.92,320.0,36.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/2/13,19.0,45.0,0.0,0.0,0.0,6.04,240.0,19.91,250.0,27.96,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2/3/13,35.1,50.0,0.0,0.0,0.0,5.37,240.0,16.11,300.0,21.92,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2/4/13,26.1,48.9,0.0,0.0,0.0,4.7,220.0,12.97,320.0,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/6/13,30.0,62.1,0.0,0.0,0.0,3.13,110.0,12.08,90.0,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/20/13,27.0,52.0,0.0,0.0,0.0,5.14,260.0,16.11,260.0,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/22/13,32.0,42.1,0.36,0.0,0.0,4.92,90.0,16.11,100.0,21.92,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
3/6/13,37.0,46.0,0.01,0.0,0.0,10.74,320.0,21.92,330.0,38.03,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
3/12/13,48.0,69.1,0.65,0.0,0.0,9.84,200.0,23.04,190.0,33.11,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
3/13/13,34.0,57.9,0.0,0.0,0.0,6.93,300.0,17.9,250.0,29.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/17/13,39.0,61.0,0.0,0.0,0.0,10.29,50.0,19.91,50.0,25.05,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
3/23/13,35.1,55.0,0.0,0.0,0.0,1.12,30.0,6.93,130.0,10.07,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/28/13,28.0,55.9,0.0,0.0,0.0,4.7,290.0,14.99,360.0,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/31/13,48.0,68.0,0.87,0.0,0.0,8.5,230.0,23.04,230.0,27.96,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
4/3/13,39.0,60.1,0.0,0.0,0.0,4.25,40.0,12.97,340.0,17.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/10/13,60.1,84.9,0.0,0.0,0.0,11.41,230.0,19.91,230.0,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/16/13,57.9,75.9,0.0,0.0,0.0,3.13,200.0,8.95,160.0,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/24/13,48.9,77.0,0.0,0.0,0.0,9.84,230.0,23.04,230.0,31.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/16/13,62.1,84.0,0.0,0.0,0.0,6.49,240.0,14.99,230.0,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/19/13,64.0,78.1,0.54,0.0,0.0,6.49,200.0,17.0,190.0,25.05,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/16/13,62.1,87.1,0.0,0.0,0.0,10.29,230.0,19.91,220.0,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/18/13,69.1,84.9,0.14,0.0,0.0,8.5,230.0,21.92,220.0,27.96,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/23/13,66.9,86.0,0.04,0.0,0.0,3.58,190.0,12.08,200.0,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/27/13,66.9,89.1,0.0,0.0,0.0,9.62,240.0,19.91,240.0,23.94,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/29/13,68.0,86.0,0.1,0.0,0.0,5.82,220.0,12.97,190.0,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/3/13,73.0,84.9,0.0,0.0,0.0,6.93,250.0,14.99,180.0,19.91,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/7/13,70.0,89.1,0.0,0.0,0.0,7.38,220.0,16.11,250.0,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/8/13,72.0,90.0,0.0,0.0,0.0,5.14,170.0,14.09,200.0,18.12,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/11/13,72.0,84.0,0.2,0.0,0.0,6.71,240.0,14.99,230.0,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/17/13,73.9,93.0,0.0,0.0,0.0,2.68,80.0,12.97,360.0,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/18/13,73.0,93.0,0.0,0.0,0.0,2.46,220.0,12.08,210.0,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/19/13,75.0,91.9,0.0,0.0,0.0,9.84,230.0,18.12,230.0,23.04,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/22/13,72.0,91.0,0.0,0.0,0.0,6.71,230.0,18.12,230.0,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/30/13,62.1,87.1,0.0,0.0,0.0,2.24,90.0,10.07,130.0,17.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/31/13,70.0,82.9,0.51,0.0,0.0,4.92,220.0,25.05,220.0,31.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/9/13,73.9,91.9,0.0,0.0,0.0,9.62,230.0,19.91,250.0,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/19/13,66.9,75.0,0.6,0.0,0.0,1.57,140.0,16.11,150.0,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/26/13,55.0,82.9,0.0,0.0,0.0,1.34,60.0,8.05,120.0,12.08,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/31/13,68.0,90.0,0.0,0.0,0.0,5.82,230.0,14.99,210.0,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/7/13,59.0,82.0,0.0,0.0,0.0,1.12,210.0,8.95,200.0,18.12,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/9/13,64.0,87.1,0.0,0.0,0.0,3.36,90.0,14.99,150.0,17.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/11/13,68.0,91.0,0.0,0.0,0.0,5.14,160.0,14.09,180.0,17.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/12/13,70.0,90.0,0.0,0.0,0.0,6.04,230.0,12.97,230.0,21.92,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
9/17/13,57.9,75.9,0.0,0.0,0.0,8.5,50.0,18.12,40.0,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/20/13,62.1,72.0,0.19,0.0,0.0,3.8,170.0,10.07,150.0,17.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/23/13,54.0,73.0,0.0,0.0,0.0,3.8,80.0,14.09,40.0,17.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/1/13,51.1,82.0,0.0,0.0,0.0,1.12,270.0,8.95,250.0,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/6/13,63.0,84.9,0.0,0.0,0.0,6.71,170.0,14.09,130.0,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/10/13,53.1,61.0,0.14,0.0,0.0,5.82,360.0,12.97,360.0,18.12,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/12/13,61.0,69.1,0.01,0.0,0.0,3.58,10.0,8.95,10.0,14.09,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/15/13,54.0,71.1,0.0,0.0,0.0,5.14,40.0,12.97,40.0,17.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/21/13,39.0,68.0,0.0,0.0,0.0,0.45,180.0,8.05,170.0,10.07,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/27/13,39.9,69.1,0.0,0.0,0.0,2.46,230.0,12.08,230.0,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/4/13,35.1,55.0,0.0,0.0,0.0,6.49,50.0,16.11,50.0,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/20/13,37.0,52.0,0.0,0.0,0.0,8.5,60.0,19.91,60.0,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/21/13,41.0,62.1,0.0,0.0,0.0,3.8,40.0,12.08,50.0,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/23/13,43.0,61.0,0.01,0.0,0.0,3.8,330.0,10.07,320.0,17.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/3/13,33.1,57.9,0.0,0.0,0.0,2.91,180.0,10.07,200.0,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/4/13,53.1,64.0,0.0,0.0,0.0,3.36,210.0,10.07,210.0,12.97,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/7/13,42.1,69.1,0.11,0.0,0.0,10.74,230.0,18.12,30.0,23.94,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/9/13,34.0,46.0,0.17,0.0,0.0,2.68,180.0,10.07,180.0,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/16/13,28.2,54.0,0.0,0.0,0.0,4.47,220.0,12.08,220.0,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/23/13,46.9,68.0,1.95,0.0,0.0,8.05,240.0,21.92,230.0,29.97,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/25/13,23.2,39.9,0.0,0.0,0.0,2.68,40.0,12.08,50.0,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/31/13,32.0,51.1,0.0,0.0,0.0,3.8,270.0,12.97,270.0,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/1/14,29.1,51.1,0.0,0.0,0.0,2.46,200.0,8.95,210.0,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/7/14,9.1,25.2,0.0,0.0,0.0,7.61,300.0,16.11,320.0,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/8/14,15.3,43.0,0.0,0.0,0.0,2.91,220.0,10.07,210.0,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/9/14,25.2,54.0,0.0,0.0,0.0,2.46,110.0,8.95,120.0,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/14/14,37.9,54.0,0.3,0.0,0.0,2.91,190.0,12.08,320.0,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/16/14,32.0,44.1,0.07,0.0,0.0,3.8,270.0,12.08,280.0,17.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/24/14,11.1,27.1,0.0,0.0,0.0,6.26,10.0,14.09,20.0,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/25/14,18.1,39.9,0.0,0.0,0.0,15.21,230.0,25.05,230.0,33.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/3/14,39.9,64.0,0.18,0.0,0.0,9.62,230.0,21.03,220.0,29.97,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/9/14,29.1,55.0,0.0,0.0,0.0,3.13,230.0,14.99,220.0,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/13/14,30.2,36.0,0.39,0.39,1.18,6.71,30.0,16.11,30.0,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/15/14,32.0,45.0,0.27,0.0,0.0,6.49,290.0,21.92,290.0,36.01,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/18/14,35.1,64.9,0.0,0.0,0.0,4.03,280.0,14.09,270.0,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/2/14,34.0,71.1,0.0,0.0,0.0,8.28,230.0,21.92,240.0,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/6/14,30.2,42.1,0.55,0.0,0.0,13.42,40.0,21.03,30.0,29.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/8/14,27.1,68.0,0.0,0.0,0.0,4.25,230.0,17.0,240.0,21.92,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/13/14,29.1,45.0,0.0,0.0,0.0,7.61,300.0,21.03,300.0,35.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/14/14,24.3,60.1,0.0,0.0,0.0,9.17,220.0,23.04,220.0,29.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/18/14,30.2,37.0,0.09,0.0,0.0,8.05,40.0,14.99,10.0,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/19/14,35.1,46.9,0.04,0.0,0.0,5.37,230.0,14.09,230.0,17.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/20/14,39.0,66.0,0.0,0.0,0.0,5.37,240.0,17.0,280.0,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/23/14,36.0,57.0,0.14,0.0,0.0,4.92,70.0,19.91,80.0,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/14/14,63.0,75.9,0.03,0.0,0.0,10.74,200.0,21.92,200.0,29.97,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/20/14,48.9,68.0,0.0,0.0,0.0,12.3,50.0,23.94,30.0,35.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/21/14,42.1,73.9,0.0,0.0,0.0,3.58,40.0,12.08,50.0,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/24/14,39.9,71.1,0.0,0.0,0.0,3.8,120.0,12.97,110.0,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/5/14,55.0,73.0,0.0,0.0,0.0,5.82,50.0,17.0,50.0,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/6/14,55.9,84.0,0.0,0.0,0.0,3.8,90.0,10.07,80.0,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/8/14,55.0,89.1,0.0,0.0,0.0,6.26,230.0,21.03,230.0,25.95,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/10/14,64.0,86.0,0.0,0.0,0.0,8.95,230.0,23.04,220.0,29.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/12/14,57.9,90.0,0.0,0.0,0.0,2.68,250.0,14.09,250.0,17.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/13/14,66.9,91.9,0.0,0.0,0.0,5.82,190.0,12.08,210.0,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/22/14,64.0,88.0,0.0,0.0,0.0,4.7,260.0,14.09,270.0,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/24/14,53.1,79.0,0.0,0.0,0.0,3.36,30.0,10.07,40.0,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/28/14,64.0,90.0,0.0,0.0,0.0,3.8,70.0,14.99,70.0,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/29/14,64.9,75.9,0.08,0.0,0.0,5.82,80.0,12.97,80.0,17.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/3/14,57.0,89.1,0.05,0.0,0.0,4.03,230.0,14.09,330.0,18.12,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/6/14,68.0,82.9,0.0,0.0,0.0,5.82,80.0,12.08,130.0,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/8/14,64.9,87.1,0.0,0.0,0.0,8.5,230.0,16.11,190.0,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/10/14,68.0,93.9,0.0,0.0,0.0,3.36,230.0,12.97,240.0,18.12,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/13/14,66.9,88.0,0.42,0.0,0.0,4.25,360.0,18.12,350.0,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/14/14,60.1,86.0,0.0,0.0,0.0,2.91,30.0,12.97,40.0,17.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
